X, Y, u, v, rho       # original resolution
8.187198919998972713e+01,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.369136673776726809e+01,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,5.277384741831633974e+00,4.026250000000000107e-01,3.946950000000000180e-01,0.000000000000000000e+00
8.733012181332236423e+01,5.277384741831633974e+00,8.080199999999999605e-01,-2.048500000000000043e-01,0.000000000000000000e+00
8.914949935109991941e+01,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.096887688887747458e+01,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.278825442665501555e+01,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.460763196443257073e+01,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.642700950221011169e+01,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.824638703998766687e+01,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000657645777652220e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.018851421155427630e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.037045196533203182e+02,5.277384741831633974e+00,7.255000000000000338e-02,9.947049999999999503e-01,0.000000000000000000e+00
1.055238971910978591e+02,5.277384741831633974e+00,1.332000000000000128e-01,9.910799999999999610e-01,0.000000000000000000e+00
1.091626522666529695e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.109820298044305105e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.128014073422080656e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.146207848799856066e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.164401624177631618e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.182595399555407170e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.200789174933182579e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.218982950310958131e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.237176725688733541e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.255370501066509092e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.273564276444284644e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.291758051822060054e+02,5.277384741831633974e+00,4.098550000000000249e-01,3.603500000000000036e-01,0.000000000000000000e+00
1.309951827199835463e+02,5.277384741831633974e+00,8.182300000000000129e-01,-2.880199999999999982e-01,0.000000000000000000e+00
1.328145602577611157e+02,5.277384741831633974e+00,4.107299999999999840e-01,2.860099999999999865e-01,0.000000000000000000e+00
1.346339377955386567e+02,5.277384741831633974e+00,-8.045900000000000274e-01,4.388000000000000234e-01,0.000000000000000000e+00
1.364533153333161977e+02,5.277384741831633974e+00,-3.933800000000000074e-01,7.242750000000000021e-01,0.000000000000000000e+00
1.382726928710937671e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.400920704088713080e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.419114479466488490e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.437308254844263899e+02,5.277384741831633974e+00,-3.884150000000000102e-01,5.975850000000000328e-01,0.000000000000000000e+00
1.455502030222039593e+02,5.277384741831633974e+00,7.849300000000000166e-01,-6.586599999999999400e-02,0.000000000000000000e+00
1.473695805599815003e+02,5.277384741831633974e+00,-8.329800000000000537e-01,5.537499999999999367e-02,0.000000000000000000e+00
1.491889580977590413e+02,5.277384741831633974e+00,-8.748899999999999455e-01,2.746399999999999952e-01,0.000000000000000000e+00
1.510083356355366107e+02,5.277384741831633974e+00,-4.337750000000000217e-01,6.413499999999999757e-01,0.000000000000000000e+00
1.528277131733141516e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.546470907110916926e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.564664682488692620e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.582858457866468029e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.601052233244243439e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.619246008622018849e+02,5.277384741831633974e+00,-3.941025000000000222e-01,5.627500000000000835e-01,0.000000000000000000e+00
1.637439783999794543e+02,5.277384741831633974e+00,-8.021500000000000297e-01,4.980100000000000082e-01,0.000000000000000000e+00
1.655633559377569952e+02,5.277384741831633974e+00,-4.510100000000000220e-01,6.902449999999999974e-01,0.000000000000000000e+00
1.673827334755345362e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.692021110133121056e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.710214885510896465e+02,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.728408660888671875e+02,5.277384741831633974e+00,-4.379750000000000032e-01,6.851749999999999785e-01,0.000000000000000000e+00
1.819377537777549403e+00,7.036512989108845595e+00,8.147499999999999742e-01,-4.346800000000000108e-01,0.000000000000000000e+00
3.638755075555098806e+00,7.036512989108845595e+00,-9.068999999999999284e-02,-2.351800000000000002e-01,0.000000000000000000e+00
5.458132613332647765e+00,7.036512989108845595e+00,9.816500000000000226e-01,2.925699999999999829e-02,0.000000000000000000e+00
7.277510151110197612e+00,7.036512989108845595e+00,-4.897449999999999859e-01,4.830309999999999881e-01,0.000000000000000000e+00
9.096887688887747458e+00,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.091626522666529553e+01,7.036512989108845595e+00,-4.435100000000000153e-01,3.685199999999999587e-01,0.000000000000000000e+00
1.273564276444284538e+01,7.036512989108845595e+00,8.983600000000000474e-01,2.457600000000000062e-01,0.000000000000000000e+00
1.455502030222039522e+01,7.036512989108845595e+00,7.691449999999999676e-01,2.972350000000000270e-01,0.000000000000000000e+00
1.637439783999794329e+01,7.036512989108845595e+00,5.806200000000000250e-01,3.942700000000000093e-01,0.000000000000000000e+00
1.819377537777549492e+01,7.036512989108845595e+00,4.854100000000000081e-01,5.237614999999999910e-01,0.000000000000000000e+00
2.001315291555304299e+01,7.036512989108845595e+00,9.661100000000000243e-01,6.825299999999999423e-02,0.000000000000000000e+00
2.183253045333059106e+01,7.036512989108845595e+00,4.802799999999999847e-01,5.450110000000000232e-01,0.000000000000000000e+00
2.365190799110814268e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.547128552888569075e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.729066306666324238e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.911004060444079045e+01,7.036512989108845595e+00,4.309850000000000070e-01,6.478200000000000625e-01,0.000000000000000000e+00
3.092941814221833852e+01,7.036512989108845595e+00,8.565000000000000391e-01,2.957199999999999829e-01,0.000000000000000000e+00
3.274879567999588659e+01,7.036512989108845595e+00,8.525249999999999773e-01,3.511649999999999494e-01,0.000000000000000000e+00
3.456817321777344176e+01,7.036512989108845595e+00,-8.637000000000000233e-01,-3.455099999999999838e-01,0.000000000000000000e+00
3.638755075555098983e+01,7.036512989108845595e+00,4.343799999999999883e-01,6.344149999999999512e-01,0.000000000000000000e+00
3.820692829332853790e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.002630583110608598e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.184568336888363405e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.366506090666118212e+01,7.036512989108845595e+00,4.028200000000000114e-01,4.397699999999999942e-01,0.000000000000000000e+00
4.548443844443873729e+01,7.036512989108845595e+00,8.058600000000000207e-01,-1.247899999999999981e-01,0.000000000000000000e+00
4.730381598221628536e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.912319351999383343e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.094257105777138150e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.276194859554892957e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.458132613332648475e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.640070367110403282e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
5.822008120888158089e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.003945874665912896e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.185883628443667703e+01,7.036512989108845595e+00,1.259550000000000114e-01,9.836549999999999461e-01,0.000000000000000000e+00
6.367821382221423221e+01,7.036512989108845595e+00,2.716999999999999971e-01,9.619900000000000118e-01,0.000000000000000000e+00
6.731696889776932835e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.913634643554688353e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.095572397332442449e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.277510151110197967e+01,7.036512989108845595e+00,4.751400000000000068e-01,5.206100000000000172e-01,0.000000000000000000e+00
7.459447904887952063e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.641385658665707581e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.823323412443463098e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.187198919998972713e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.369136673776726809e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.733012181332236423e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.914949935109991941e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.096887688887747458e+01,7.036512989108845595e+00,-4.014050000000000118e-01,7.272399999999999975e-01,0.000000000000000000e+00
9.278825442665501555e+01,7.036512989108845595e+00,-7.865600000000000369e-01,4.664499999999999758e-01,0.000000000000000000e+00
9.460763196443257073e+01,7.036512989108845595e+00,-3.848400000000000154e-01,7.387650000000000050e-01,0.000000000000000000e+00
9.642700950221011169e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
9.824638703998766687e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000657645777652220e+02,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.018851421155427630e+02,7.036512989108845595e+00,-3.613649999999999918e-01,7.033050000000000690e-01,0.000000000000000000e+00
1.037045196533203182e+02,7.036512989108845595e+00,-7.349200000000000177e-01,3.510099999999999887e-01,0.000000000000000000e+00
1.055238971910978591e+02,7.036512989108845595e+00,-5.565999999999998726e-02,2.092499999999999916e-02,0.000000000000000000e+00
1.073432747288754143e+02,7.036512989108845595e+00,-8.603699999999999681e-01,3.115299999999999736e-01,0.000000000000000000e+00
1.091626522666529695e+02,7.036512989108845595e+00,-4.263299999999999867e-01,6.628300000000000303e-01,0.000000000000000000e+00
1.109820298044305105e+02,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.128014073422080656e+02,7.036512989108845595e+00,-4.280900000000000261e-01,7.038299999999999557e-01,0.000000000000000000e+00
1.146207848799856066e+02,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.164401624177631618e+02,7.036512989108845595e+00,1.237250000000000016e-01,1.777400000000000091e-01,0.000000000000000000e+00
1.182595399555407170e+02,7.036512989108845595e+00,1.027300000000000019e-01,-6.396500000000000519e-01,0.000000000000000000e+00
1.200789174933182579e+02,7.036512989108845595e+00,-4.205735000000000445e-01,-7.835500000000000798e-02,0.000000000000000000e+00
1.218982950310958131e+02,7.036512989108845595e+00,-8.168900000000000050e-01,4.715699999999999892e-01,0.000000000000000000e+00
1.237176725688733541e+02,7.036512989108845595e+00,-4.023550000000000182e-01,7.422250000000000236e-01,0.000000000000000000e+00
1.255370501066509092e+02,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.273564276444284644e+02,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.291758051822060054e+02,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.309951827199835463e+02,7.036512989108845595e+00,4.540699999999999736e-01,3.368250000000000410e-01,0.000000000000000000e+00
1.328145602577611157e+02,7.036512989108845595e+00,8.728700000000000347e-01,-3.704399999999999915e-01,0.000000000000000000e+00
1.346339377955386567e+02,7.036512989108845595e+00,9.108000000000000540e-01,-1.908384999999999942e-01,0.000000000000000000e+00
1.364533153333161977e+02,7.036512989108845595e+00,9.778499999999999970e-01,2.760999999999999913e-02,0.000000000000000000e+00
1.382726928710937671e+02,7.036512989108845595e+00,4.878250000000000086e-01,5.157890000000000530e-01,0.000000000000000000e+00
1.400920704088713080e+02,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.419114479466488490e+02,7.036512989108845595e+00,-4.608999999999999764e-01,3.887450000000000072e-01,0.000000000000000000e+00
1.437308254844263899e+02,7.036512989108845595e+00,-9.284099999999999575e-01,-2.085200000000000109e-01,0.000000000000000000e+00
